Search Warrant #,Type of Warrant,Date,Address Merged,Address,,,City,State,Country,
15SW5311,SEARCH,1-Apr-15,4600 W CHICAGO AVE,4600,W,CHICAGO AVE,CHICAGO,ILLINOIS,USA,Y
15SW5312,SEARCH,1-Apr-15,3600 W 62ND ST,3600,W,62ND ST,CHICAGO,ILLINOIS,USA,N
15SW5314,SEARCH,1-Apr-15,1400 W CHICAGO AVE,1400,W,CHICAGO AVE,CHICAGO,ILLINOIS,USA,N
15SW5284,SEARCH,1-Apr-15,10700 S YATES AVE,10700,S,YATES AVE,CHICAGO,ILLINOIS,USA,Y
15SW5309,SEARCH,1-Apr-15,4000 W MONROE ST,4000,W,MONROE ST,CHICAGO,ILLINOIS,USA,Y
15SW5330,SEARCH,1-Apr-15,1200 W 73RD PL,1200,W,73RD PL,CHICAGO,ILLINOIS,USA,N
15SW5323,SEARCH,1-Apr-15,5700 S GREEN ST,5700,S,GREEN ST,CHICAGO,ILLINOIS,USA,N
15SW5334,SEARCH,2-Apr-15,1200 S HARDING AVE,1200,S,HARDING AVE,CHICAGO,ILLINOIS,USA,N
15SW5328,SEARCH,2-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5329,SEARCH,2-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5341,SEARCH,2-Apr-15,1300 N HUDSON AVE,1300,N,HUDSON AVE,CHICAGO,ILLINOIS,USA,N
15SW5331,SEARCH,2-Apr-15,5700 S LOWE AVE,5700,S,LOWE AVE,CHICAGO,ILLINOIS,USA,N
15SW5337,SEARCH,2-Apr-15,7600 S COLFAX AVE,7600,S,COLFAX AVE,CHICAGO,ILLINOIS,USA,Y
15SW5342,SEARCH,2-Apr-15,7700 S BURNHAM AVE,7700,S,BURNHAM AVE,CHICAGO,ILLINOIS,USA,N
15SW5333,SEARCH,2-Apr-15,8400 S HONORE ST,8400,S,HONORE ST,CHICAGO,ILLINOIS,USA,Y
15SW5346,SEARCH,2-Apr-15,7900 S LAFLIN ST,7900,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,N
15SW5344,SEARCH,2-Apr-15,1100 S AUSTIN BLVD,1100,S,AUSTIN BLVD,CHICAGO,ILLINOIS,USA,Y
15SW5340,SEARCH,3-Apr-15,7700 S SANGAMON ST,7700,S,SANGAMON ST,CHICAGO,ILLINOIS,USA,N
15SW5332,SEARCH,3-Apr-15,9200 S MERRILL AVE,9200,S,MERRILL AVE,CHICAGO,ILLINOIS,USA,N
15SW5353,SEARCH,3-Apr-15,10400 S EGGLESTON AVE,10400,S,EGGLESTON AVE,CHICAGO,ILLINOIS,USA,N
15SW5352,SEARCH,3-Apr-15,10400 S EGGLESTON AVE,10400,S,EGGLESTON AVE,CHICAGO,ILLINOIS,USA,N
15SW5348,SEARCH,3-Apr-15,3200 S HOYNE AVE,3200,S,HOYNE AVE,CHICAGO,ILLINOIS,USA,Y
15SW5363,SEARCH,3-Apr-15,4000 W ADAMS ST,4000,W,ADAMS ST,CHICAGO,ILLINOIS,USA,Y
15SW5345,SEARCH,3-Apr-15,7900 S JUSTINE ST,7900,S,JUSTINE ST,CHICAGO,ILLINOIS,USA,N
15SW5364,SEARCH,3-Apr-15,6500 S JUSTINE ST,6500,S,JUSTINE ST,CHICAGO,ILLINOIS,USA,Y
15SW5366,SEARCH,4-Apr-15,5500 S HERMITAGE AVE,5500,S,HERMITAGE AVE,CHICAGO,ILLINOIS,USA,N
15SW5369,SEARCH,4-Apr-15,7700 S RIDGELAND AVE,7700,S,RIDGELAND AVE,CHICAGO,ILLINOIS,USA,Y
15SW5370,SEARCH,5-Apr-15,100 S SACRAMENTO BLVD,100,S,SACRAMENTO BLVD,CHICAGO,ILLINOIS,USA,N
15SW5371,SEARCH,6-Apr-15,5500 W GRAND AVE,5500,W,GRAND AVE,CHICAGO,ILLINOIS,USA,N
15SW5375,SEARCH,7-Apr-15,8000 S SAGINAW AVE,8000,S,SAGINAW AVE,CHICAGO,ILLINOIS,USA,Y
15SW5275,SEARCH,7-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5378,SEARCH,7-Apr-15,300 W 56TH PL,300,W,56TH PL,CHICAGO,ILLINOIS,USA,Y
15SW5383,SEARCH,8-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5395,SEARCH,8-Apr-15,900 N CENTRAL PARK AVE,900,N,CENTRAL PARK AVE,CHICAGO,ILLINOIS,USA,N
15SW5376,SEARCH,8-Apr-15,1000 W 80TH ST,1000,W,80TH ST,CHICAGO,ILLINOIS,USA,Y
15SW5396,SEARCH,8-Apr-15,6200 S HONORE ST,6200,S,HONORE ST,CHICAGO,ILLINOIS,USA,Y
15SW5399,SEARCH,9-Apr-15,2000 W IRVING PARK RD,2000,W,IRVING PARK RD,CHICAGO,ILLINOIS,USA,Y
15SW4445,SEARCH,9-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW4380,SEARCH,9-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5381,SEARCH,9-Apr-15,12100 S ADA ST,12100,S,ADA ST,CHICAGO,ILLINOIS,USA,N
15SW5406,SEARCH,9-Apr-15,6100 S CHAMPLAIN AVE,6100,S,CHAMPLAIN AVE,CHICAGO,ILLINOIS,USA,Y
15SW5380,SEARCH,9-Apr-15,5800 S LAFLIN ST,5800,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,Y
15SW5409,SEARCH,9-Apr-15,4100 W CRYSTAL ST,4100,W,CRYSTAL ST,CHICAGO,ILLINOIS,USA,Y
15SW5377,SEARCH,9-Apr-15,4400 S SHIELDS AVE,4400,S,SHIELDS AVE,CHICAGO,ILLINOIS,USA,Y
15SW5414,SEARCH,9-Apr-15,4100 W MADISON ST,4100,W,MADISON ST,CHICAGO,ILLINOIS,USA,Y
15SW5415,SEARCH,9-Apr-15,5800 S UNION AVE,5800,S,UNION AVE,CHICAGO,ILLINOIS,USA,N
15SW5398,SEARCH,9-Apr-15,5700 S WINCHESTER AVE,5700,S,WINCHESTER AVE,CHICAGO,ILLINOIS,USA,N
15SW5407,SEARCH,9-Apr-15,6400 S EBERHART AVE,6400,S,EBERHART AVE,CHICAGO,ILLINOIS,USA,Y
15SW5418,SEARCH,10-Apr-15,7000 S THROOP ST,7000,S,THROOP ST,CHICAGO,ILLINOIS,USA,Y
15SW5404,SEARCH,10-Apr-15,4900 W HUBBARD ST,4900,W,HUBBARD ST,CHICAGO,ILLINOIS,USA,Y
15SW5417,SEARCH,10-Apr-15,6500 S LAFLIN ST,6500,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,N
15SW5423,SEARCH,10-Apr-15,4900 W GLADYS AVE,4900,W,GLADYS AVE,CHICAGO,ILLINOIS,USA,N
15SW5392,SEARCH,10-Apr-15,6100 S JUSTINE ST,6100,S,JUSTINE ST,CHICAGO,ILLINOIS,USA,N
15SW5390,SEARCH,10-Apr-15,6300 S HONORE ST,6300,S,HONORE ST,CHICAGO,ILLINOIS,USA,Y
15SW5421,SEARCH,10-Apr-15,4900 W MAYPOLE AVE,4900,W,MAYPOLE AVE,CHICAGO,ILLINOIS,USA,Y
15SW5422,SEARCH,10-Apr-15,6500 N BELL AVE,6500,N,BELL AVE,CHICAGO,ILLINOIS,USA,Y
15SW5416,SEARCH,10-Apr-15,6100 S KIMBARK AVE,6100,S,KIMBARK AVE,CHICAGO,ILLINOIS,USA,Y
15SW5419,SEARCH,11-Apr-15,5600 S PAULINA ST,5600,S,PAULINA ST,CHICAGO,ILLINOIS,USA,Y
15SW5435,SEARCH,11-Apr-15,6600 S JUSTINE ST,6600,S,JUSTINE ST,CHICAGO,ILLINOIS,USA,Y
15SW5434,SEARCH,12-Apr-15,3800 W LEXINGTON ST,3800,W,LEXINGTON ST,CHICAGO,ILLINOIS,USA,Y
15SW5429,SEARCH,12-Apr-15,6300 S HONORE ST,6300,S,HONORE ST,CHICAGO,ILLINOIS,USA,Y
15SW5433,SEARCH,13-Apr-15,5100 S WENTWORTH AVE,5100,S,WENTWORTH AVE,CHICAGO,ILLINOIS,USA,N
15SW5441,SEARCH,13-Apr-15,1800 W MAYPOLE AVE,1800,W,MAYPOLE AVE,CHICAGO,ILLINOIS,USA,N
15SW5442,SEARCH,13-Apr-15,10400 S CORLISS AVE,10400,S,CORLISS AVE,CHICAGO,ILLINOIS,USA,Y
15SW5430,SEARCH,14-Apr-15,6400 S WOLCOTT AVE,6400,S,WOLCOTT AVE,CHICAGO,ILLINOIS,USA,N
15SW5452,SEARCH,14-Apr-15,5100 S WENTWORTH AVE,5100,S,WENTWORTH AVE,CHICAGO,ILLINOIS,USA,N
15SW5461,SEARCH,14-Apr-15,800 S KARLOV AVE,800,S,KARLOV AVE,CHICAGO,ILLINOIS,USA,N
15SW5458,SEARCH,14-Apr-15,4300 W VAN BUREN ST,4300,W,VAN BUREN ST,CHICAGO,ILLINOIS,USA,N
15SW5447,SEARCH,14-Apr-15,6200 S ARTESIAN AVE,6200,S,ARTESIAN AVE,CHICAGO,ILLINOIS,USA,N
15SW5463,SEARCH,14-Apr-15,3300 W OHIO ST,3300,W,OHIO ST,CHICAGO,ILLINOIS,USA,Y
15SW5449,SEARCH,15-Apr-15,2700 W 26TH ST,2700,W,26TH ST,CHICAGO,ILLINOIS,USA,N
15SW4280,SEARCH,15-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5471,SEARCH,15-Apr-15,1300 W 72ND PL,1300,W,72ND PL,CHICAGO,ILLINOIS,USA,N
15SW5472,SEARCH,15-Apr-15,1200 W 71ST PL,1200,W,71ST PL,CHICAGO,ILLINOIS,USA,N
15SW5469,SEARCH,15-Apr-15,8900 S CHAPPEL AVE,8900,S,CHAPPEL AVE,CHICAGO,ILLINOIS,USA,Y
15SW5468,SEARCH,15-Apr-15,6000 S CARPENTER ST,6000,S,CARPENTER ST,CHICAGO,ILLINOIS,USA,Y
15SW5477,SEARCH,15-Apr-15,100 W 105TH ST,100,W,105TH ST,CHICAGO,ILLINOIS,USA,Y
15SW5450,SEARCH,15-Apr-15,6300 S EBERHART AVE,6300,S,EBERHART AVE,CHICAGO,ILLINOIS,USA,Y
15SW5453,SEARCH,16-Apr-15,10300 S DOTY AVE E,10300,S,DOTY AVE E,CHICAGO,ILLINOIS,USA,N
15SW5475,SEARCH,16-Apr-15,7900 S RICHMOND ST,7900,S,RICHMOND ST,CHICAGO,ILLINOIS,USA,Y
15SW5488,SEARCH,16-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5489,SEARCH,16-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5474,SEARCH,16-Apr-15,7900 S ARTESIAN AVE,7900,S,ARTESIAN AVE,CHICAGO,ILLINOIS,USA,Y
15SW5464,SEARCH,16-Apr-15,4300 W GLADYS AVE,4300,W,GLADYS AVE,CHICAGO,ILLINOIS,USA,N
15SW5484,SEARCH,16-Apr-15,7800 S PHILLIPS AVE,7800,S,PHILLIPS AVE,CHICAGO,ILLINOIS,USA,N
15SW5483,SEARCH,16-Apr-15,7900 S COLES AVE,7900,S,COLES AVE,CHICAGO,ILLINOIS,USA,Y
15SW5497,SEARCH,16-Apr-15,4700 W HURON ST,4700,W,HURON ST,CHICAGO,ILLINOIS,USA,N
15SW5446,SEARCH,16-Apr-15,6400 S WOLCOTT AVE,6400,S,WOLCOTT AVE,CHICAGO,ILLINOIS,USA,Y
15SW5491,SEARCH,16-Apr-15,4500 W VAN BUREN ST,4500,W,VAN BUREN ST,CHICAGO,ILLINOIS,USA,N
15SW5486,SEARCH,17-Apr-15,7600 S NORMAL AVE,7600,S,NORMAL AVE,CHICAGO,ILLINOIS,USA,Y
15SW5494,SEARCH,17-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5493,SEARCH,17-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5492,SEARCH,17-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5431,SEARCH,17-Apr-15,1300 S MILLARD AVE,1300,S,MILLARD AVE,CHICAGO,ILLINOIS,USA,N
15SW5505,SEARCH,17-Apr-15,7800 S LAFLIN ST,7800,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,Y
15SW5495,SEARCH,17-Apr-15,5600 S CARPENTER ST,5600,S,CARPENTER ST,CHICAGO,ILLINOIS,USA,Y
15SW5524,SEARCH,17-Apr-15,7600 S LANGLEY AVE,7600,S,LANGLEY AVE,CHICAGO,ILLINOIS,USA,N
15SW5501,SEARCH,18-Apr-15,6000 S ST LAWRENCE AVE,6000,S,ST LAWRENCE AVE,CHICAGO,ILLINOIS,USA,Y
15SW5521,SEARCH,18-Apr-15,7800 S COLES AVE,7800,S,COLES AVE,CHICAGO,ILLINOIS,USA,Y
15SW5525,SEARCH,18-Apr-15,9500 S JEFFERY AVE,9500,S,JEFFERY AVE,CHICAGO,ILLINOIS,USA,Y
15SW5466,SEARCH,18-Apr-15,2400 W VAN BUREN ST,2400,W,VAN BUREN ST,CHICAGO,ILLINOIS,USA,Y
15SW5499,SEARCH,19-Apr-15,7100 S CAMPBELL AVE,7100,S,CAMPBELL AVE,CHICAGO,ILLINOIS,USA,N
15SW5529,SEARCH,19-Apr-15,5900 S HONORE ST,5900,S,HONORE ST,CHICAGO,ILLINOIS,USA,Y
15SW5511,SEARCH,20-Apr-15,4700 W 79TH ST,4700,W,79TH ST,CHICAGO,ILLINOIS,USA,N
15SW5510,SEARCH,20-Apr-15,4700 W 79TH ST,4700,W,79TH ST,CHICAGO,ILLINOIS,USA,N
15SW5512,SEARCH,20-Apr-15,4700 W 79TH ST,4700,W,79TH ST,CHICAGO,ILLINOIS,USA,N
15SW5508,SEARCH,20-Apr-15,4700 W 79TH ST,4700,W,79TH ST,CHICAGO,ILLINOIS,USA,N
15SW5507,SEARCH,20-Apr-15,4700 W 79TH ST,4700,W,79TH ST,CHICAGO,ILLINOIS,USA,N
15SW5227,SEARCH,20-Apr-15,1900 W 69TH ST,1900,W,69TH ST,CHICAGO,ILLINOIS,USA,N
15SW5528,SEARCH,20-Apr-15,6400 S HERMITAGE AVE,6400,S,HERMITAGE AVE,CHICAGO,ILLINOIS,USA,N
15SW5530,SEARCH,20-Apr-15,1700 W 59TH ST,1700,W,59TH ST,CHICAGO,ILLINOIS,USA,N
15SW5518,SEARCH,20-Apr-15,4700 N WESTERN AVE,4700,N,WESTERN AVE,CHICAGO,ILLINOIS,USA,N
15SW5517,SEARCH,20-Apr-15,4700 N WESTERN AVE,4700,N,WESTERN AVE,CHICAGO,ILLINOIS,USA,N
15SW5539,SEARCH,20-Apr-15,4200 S MICHIGAN AVE,4200,S,MICHIGAN AVE,CHICAGO,ILLINOIS,USA,Y
15SW5553,SEARCH,21-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5274,SEARCH,21-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5552,SEARCH,21-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5554,SEARCH,21-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5561,SEARCH,21-Apr-15,7100 S MERRILL AVE,7100,S,MERRILL AVE,CHICAGO,ILLINOIS,USA,Y
15SW5559,SEARCH,21-Apr-15,2700 W 60TH ST,2700,W,60TH ST,CHICAGO,ILLINOIS,USA,Y
15SW5560,SEARCH,21-Apr-15,4300 W FLOURNOY ST,4300,W,FLOURNOY ST,CHICAGO,ILLINOIS,USA,N
15SW5540,SEARCH,21-Apr-15,9000 S THROOP ST,9000,S,THROOP ST,CHICAGO,ILLINOIS,USA,Y
15SW5563,SEARCH,21-Apr-15,10000 S MAY ST,10000,S,MAY ST,CHICAGO,ILLINOIS,USA,N
15SW5536,SEARCH,22-Apr-15,500 N LAVERGNE AVE,500,N,LAVERGNE AVE,CHICAGO,ILLINOIS,USA,Y
15SW5574,SEARCH,22-Apr-15,6700 S LAFLIN ST,6700,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,N
15SW5531,SEARCH,22-Apr-15,7000 S CAMPBELL AVE,7000,S,CAMPBELL AVE,CHICAGO,ILLINOIS,USA,Y
15SW5570,SEARCH,22-Apr-15,9300 S CRANDON AVE,9300,S,CRANDON AVE,CHICAGO,ILLINOIS,USA,Y
15SW5575,SEARCH,23-Apr-15,7000 S LAFLIN ST,7000,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,Y
15SW5583,SEARCH,23-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5556,SEARCH,23-Apr-15,1400 S KILBOURN AVE,1400,S,KILBOURN AVE,CHICAGO,ILLINOIS,USA,Y
15SW5584,SEARCH,23-Apr-15,7200 S PHILLIPS AVE,7200,S,PHILLIPS AVE,CHICAGO,ILLINOIS,USA,N
15SW5579,SEARCH,23-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5578,SEARCH,23-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5588,SEARCH,23-Apr-15,6800 S PAULINA ST,6800,S,PAULINA ST,CHICAGO,ILLINOIS,USA,N
15SW5585,SEARCH,23-Apr-15,4800 N TROY ST,4800,N,TROY ST,CHICAGO,ILLINOIS,USA,Y
15SW5532,SEARCH,24-Apr-15,5700 S THROOP ST,5700,S,THROOP ST,CHICAGO,ILLINOIS,USA,N
15SW5566,SEARCH,24-Apr-15,1500 S RIDGEWAY AVE,1500,S,RIDGEWAY AVE,CHICAGO,ILLINOIS,USA,Y
15SW5586,SEARCH,24-Apr-15,4000 S PRAIRIE AVE,4000,S,PRAIRIE AVE,CHICAGO,ILLINOIS,USA,Y
15SW5590,SEARCH,24-Apr-15,6300 S EBERHART AVE,6300,S,EBERHART AVE,CHICAGO,ILLINOIS,USA,N
15SW5599,SEARCH,24-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5598,SEARCH,24-Apr-15,5900 S MORGAN ST,5900,S,MORGAN ST,CHICAGO,ILLINOIS,USA,Y
15SW5564,SEARCH,24-Apr-15,10900 S BUFFALO AVE,10900,S,BUFFALO AVE,CHICAGO,ILLINOIS,USA,Y
15SW5568,SEARCH,24-Apr-15,12700 S AVENUE O,12700,S,AVENUE O,CHICAGO,ILLINOIS,USA,Y
15SW5596,SEARCH,24-Apr-15,3800 W MONROE ST,3800,W,MONROE ST,CHICAGO,ILLINOIS,USA,Y
15SW5602,SEARCH,25-Apr-15,6900 S JUSTINE ST,6900,S,JUSTINE ST,CHICAGO,ILLINOIS,USA,Y
15SW5606,SEARCH,25-Apr-15,6600 S UNION AVE,6600,S,UNION AVE,CHICAGO,ILLINOIS,USA,N
15SW5610,SEARCH,25-Apr-15,4100 W CULLERTON ST,4100,W,CULLERTON ST,CHICAGO,ILLINOIS,USA,N
15SW5607,SEARCH,25-Apr-15,6900 S LOWE AVE,6900,S,LOWE AVE,CHICAGO,ILLINOIS,USA,N
15SW5591,SEARCH,25-Apr-15,7900 S ST LAWRENCE AVE,7900,S,ST LAWRENCE AVE,CHICAGO,ILLINOIS,USA,Y
15SW5612,SEARCH,26-Apr-15,9100 S COTTAGE GROVE AVE,9100,S,COTTAGE GROVE AVE,CHICAGO,ILLINOIS,USA,N
15SW5614,SEARCH,26-Apr-15,3000 W LYNDALE ST,3000,W,LYNDALE ST,CHICAGO,ILLINOIS,USA,N
15SW5608,SEARCH,26-Apr-15,7800 S KIMBARK AVE,7800,S,KIMBARK AVE,CHICAGO,ILLINOIS,USA,Y
15SW5618,SEARCH,26-Apr-15,3500 W FLOURNOY ST,3500,W,FLOURNOY ST,CHICAGO,ILLINOIS,USA,N
15SW5594,SEARCH,26-Apr-15,600 E 79TH ST,600,E,79TH ST,CHICAGO,ILLINOIS,USA,Y
15SW5616,SEARCH,27-Apr-15,5300 W VAN BUREN ST,5300,W,VAN BUREN ST,CHICAGO,ILLINOIS,USA,Y
15SW5615,SEARCH,28-Apr-15,6100 S ROCKWELL ST,6100,S,ROCKWELL ST,CHICAGO,ILLINOIS,USA,Y
15SW5636,SEARCH,28-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5638,SEARCH,28-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5637,SEARCH,28-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5630,SEARCH,28-Apr-15,0 E 46TH ST,0,E,46TH ST,CHICAGO,ILLINOIS,USA,N
15SW5627,SEARCH,28-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5603,SEARCH,28-Apr-15,6100 S GREENWOOD AVE,6100,S,GREENWOOD AVE,CHICAGO,ILLINOIS,USA,Y
15SW5645,SEARCH,29-Apr-15,9200 S PERRY AVE,9200,S,PERRY AVE,CHICAGO,ILLINOIS,USA,Y
15SW5644,SEARCH,29-Apr-15,2700 W 26TH ST,2700,W,26TH ST,CHICAGO,ILLINOIS,USA,Y
15SW5639,SEARCH,29-Apr-15,4100 W TAYLOR ST,4100,W,TAYLOR ST,CHICAGO,ILLINOIS,USA,Y
15SW5640,SEARCH,29-Apr-15,4700 W GLADYS AVE,4700,W,GLADYS AVE,CHICAGO,ILLINOIS,USA,Y
15SW5613,SEARCH,29-Apr-15,1200 W 78TH ST,1200,W,78TH ST,CHICAGO,ILLINOIS,USA,N
15SW5641,SEARCH,29-Apr-15,3400 W LEXINGTON ST,3400,W,LEXINGTON ST,CHICAGO,ILLINOIS,USA,Y
15SW5634,SEARCH,29-Apr-15,5900 S MAPLEWOOD AVE,5900,S,MAPLEWOOD AVE,CHICAGO,ILLINOIS,USA,Y
15SW5646,SEARCH,29-Apr-15,9600 S AVENUE N,9600,S,AVENUE N,CHICAGO,ILLINOIS,USA,Y
15SW5655,SEARCH,29-Apr-15,1200 S HARDING AVE,1200,S,HARDING AVE,CHICAGO,ILLINOIS,USA,N
15SW5654,SEARCH,29-Apr-15,1600 S DRAKE AVE,1600,S,DRAKE AVE,CHICAGO,ILLINOIS,USA,Y
15SW5658,SEARCH,30-Apr-15,11800 S LAFAYETTE AVE,11800,S,LAFAYETTE AVE,CHICAGO,ILLINOIS,USA,Y
15SW5671,SEARCH,30-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5670,SEARCH,30-Apr-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5665,SEARCH,30-Apr-15,8000 S INGLESIDE AVE,8000,S,INGLESIDE AVE,CHICAGO,ILLINOIS,USA,Y
15SW5629,SEARCH,30-Apr-15,5500 W ALTGELD ST,5500,W,ALTGELD ST,CHICAGO,ILLINOIS,USA,N
15SW5643,SEARCH,30-Apr-15,6600 S UNION AVE,6600,S,UNION AVE,CHICAGO,ILLINOIS,USA,N
15SW5678,SEARCH,30-Apr-15,6000 S HERMITAGE AVE,6000,S,HERMITAGE AVE,CHICAGO,ILLINOIS,USA,Y
15SW5633,SEARCH,30-Apr-15,500 N CENTRAL PARK AVE,500,N,CENTRAL PARK AVE,CHICAGO,ILLINOIS,USA,N
15SW9907,SEARCH,30-Apr-15,7100 S STATE ST,7100,S,STATE ST,CHICAGO,ILLINOIS,USA,Y
15SW5657,SEARCH,30-Apr-15,0 S LEAMINGTON AVE,0,S,LEAMINGTON AVE,CHICAGO,ILLINOIS,USA,N
15SW5659,SEARCH,30-Apr-15,300 N LOCKWOOD AVE,300,N,LOCKWOOD AVE,CHICAGO,ILLINOIS,USA,Y
15SW5683,SEARCH,1-May-15,4400 W CONGRESS PKWY,4400,W,CONGRESS PKWY,CHICAGO,ILLINOIS,USA,Y
15SW5673,SEARCH,1-May-15,2600 E 79TH ST,2600,E,79TH ST,CHICAGO,ILLINOIS,USA,Y
15SW5635,SEARCH,1-May-15,6700 S WINCHESTER AVE,6700,S,WINCHESTER AVE,CHICAGO,ILLINOIS,USA,Y
15SW5669,SEARCH,1-May-15,500 W ENGLEWOOD AVE,500,W,ENGLEWOOD AVE,CHICAGO,ILLINOIS,USA,N
15SW5662,SEARCH,1-May-15,6200 S ARTESIAN AVE,6200,S,ARTESIAN AVE,CHICAGO,ILLINOIS,USA,N
15SW5663,SEARCH,1-May-15,6200 S ARTESIAN AVE,6200,S,ARTESIAN AVE,CHICAGO,ILLINOIS,USA,N
15SW5652,SEARCH,1-May-15,7000 S MAY ST,7000,S,MAY ST,CHICAGO,ILLINOIS,USA,N
15SW5691,SEARCH,1-May-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5692,SEARCH,1-May-15,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
15SW5684,SEARCH,1-May-15,4300 W VAN BUREN ST,4300,W,VAN BUREN ST,CHICAGO,ILLINOIS,USA,Y
15SW5702,SEARCH,2-May-15,4400 W ADAMS ST,4400,W,ADAMS ST,CHICAGO,ILLINOIS,USA,Y
15SW5701,SEARCH,2-May-15,4400 W ADAMS ST,4400,W,ADAMS ST,CHICAGO,ILLINOIS,USA,Y
15SW5707,SEARCH,4-May-15,600 N LOTUS AVE,600,N,LOTUS AVE,CHICAGO,ILLINOIS,USA,Y
15SW5711,SEARCH,4-May-15,3300 N PLAINFIELD AVE,3300,N,PLAINFIELD AVE,CHICAGO,ILLINOIS,USA,Y
15SW5710,SEARCH,4-May-15,3300 N PLAINFIELD AVE,3300,N,PLAINFIELD AVE,CHICAGO,ILLINOIS,USA,Y
15SW5681,SEARCH,4-May-15,3400 W HARRISON ST,3400,W,HARRISON ST,CHICAGO,ILLINOIS,USA,N
15SW5713,SEARCH,5-May-15,500 N ST LOUIS AVE,500,N,ST LOUIS AVE,CHICAGO,ILLINOIS,USA,Y
15SW5719,SEARCH,5-May-15,5400 S HERMITAGE AVE,5400,S,HERMITAGE AVE,CHICAGO,ILLINOIS,USA,Y
15SW5706,SEARCH,5-May-15,2000 S CLARK ST,2000,S,CLARK ST,CHICAGO,ILLINOIS,USA,N
15SW5730,SEARCH,5-May-15,7000 S WOLCOTT AVE,7000,S,WOLCOTT AVE,CHICAGO,ILLINOIS,USA,Y
15SW5724,SEARCH,5-May-15,10100 S WENTWORTH AVE,10100,S,WENTWORTH AVE,CHICAGO,ILLINOIS,USA,Y
15SW5718,SEARCH,6-May-15,0 N WALLER AVE,0,N,WALLER AVE,CHICAGO,ILLINOIS,USA,Y
15SW5717,SEARCH,6-May-15,5500 S HONORE ST,5500,S,HONORE ST,CHICAGO,ILLINOIS,USA,Y
15SW5716,SEARCH,6-May-15,5500 S HONORE ST,5500,S,HONORE ST,CHICAGO,ILLINOIS,USA,Y
